"assessmentId","internalTaxonId","scientificName","kingdomName","phylumName","orderName","className","familyName","genusName","speciesName","infraType","infraName","infraAuthority","authority","redlistCategory","redlistCriteria","criteriaVersion","populationTrend","scopes","valid"
54251763,133393,"Acropora teres","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","teres",NA,NA,NA,"(Verrill, 1866)","Data Deficient","",3.1,"Decreasing","Global","Acropora teres"
54252233,133398,"Pavona varians","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","AGARICIIDAE","Pavona","varians",NA,NA,NA,"Verrill, 1864","Least Concern","",3.1,"Unknown","Global","Pavona varians"
54253005,133403,"Turbinaria stellulata","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","DENDROPHYLLIIDAE","Turbinaria","stellulata",NA,NA,NA,"(Lamarck, 1816)","Vulnerable","A4c",3.1,"Unknown","Global","Turbinaria stellulata"
54253622,133406,"Psammocora haimeana","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","SIDERASTREIDAE","Psammocora","haimeana",NA,NA,NA,"Milne Edwards and Haime 1851","Least Concern","",3.1,"Unknown","Global","Psammocora haimiana"
54254336,133407,"Pocillopora eydouxi","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","POCILLOPORIDAE","Pocillopora","eydouxi",NA,NA,NA,"Milne Edwards &amp; Haime, 1860","Near Threatened","",3.1,"Unknown","Global","Pocillopora grandis"
54255088,133410,"Pachyseris speciosa","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","AGARICIIDAE","Pachyseris","speciosa",NA,NA,NA,"(Dana, 1846)","Least Concern","",3.1,"Unknown","Global","Pachyseris speciosa"
54255764,133414,"Goniastrea pectinata","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Goniastrea","pectinata",NA,NA,NA,"(Ehrenberg, 1834)","Least Concern","",3.1,"Decreasing","Global","Goniastrea pectinata"
54256450,133415,"Anacropora puertogalerae","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Anacropora","puertogalerae",NA,NA,NA,"Nemenzo, 1964","Vulnerable","A4ce",3.1,"Decreasing","Global","Anacropora puertogalerae"
54256929,133418,"Fungia concinna","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FUNGIIDAE","Fungia","concinna",NA,NA,NA,"Verrill, 1864","Least Concern","",3.1,"Unknown","Global","Lithophyllon concinna"
54257594,133419,"Lobophyllia hemprichii","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","MUSSIDAE","Lobophyllia","hemprichii",NA,NA,NA,"(Ehrenberg, 1834)","Least Concern","",3.1,"Unknown","Global","Lobophyllia hemprichii"
54258298,133420,"Montipora grisea","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Montipora","grisea",NA,NA,NA,"Bernard, 1897","Least Concern","",3.1,"Decreasing","Global","Montipora grisea"
54258883,133423,"Fungia horrida","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FUNGIIDAE","Fungia","horrida",NA,NA,NA,"Dana, 1846","Least Concern","",3.1,"Unknown","Global","Danafungia horrida"
54259526,133426,"Favia danae","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Favia","danae",NA,NA,NA,"Verrill, 1872","Least Concern","",3.1,"Decreasing","Global","Dipsastraea danai"
54260083,133428,"Coscinaraea columna","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","SIDERASTREIDAE","Coscinaraea","columna",NA,NA,NA,"Dana, 1846","Least Concern","",3.1,"Unknown","Global","Coscinaraea columna"
54260807,133438,"Montipora foveolata","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Montipora","foveolata",NA,NA,NA,"(Dana, 1846)","Near Threatened","",3.1,"Decreasing","Global","Montipora foveolata"
54261428,133440,"Platygyra pini","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Platygyra","pini",NA,NA,NA,"Chevalier, 1975","Least Concern","",3.1,"Decreasing","Global","Platygyra pini"
54262083,133448,"Goniopora columna","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PORITIDAE","Goniopora","columna",NA,NA,NA,"Dana, 1846","Near Threatened","",3.1,"Unknown","Global","Goniopora columna"
54262745,133451,"Montipora danae","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Montipora","danae",NA,NA,NA,"(Milne Edwards &amp; Haime, 1851)","Least Concern","",3.1,"Decreasing","Global","Montipora danae"
54263428,133452,"Goniastrea aspera","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Goniastrea","aspera",NA,NA,NA,"Verrill, 1905","Least Concern","",3.1,"Decreasing","Global","Coelastrea aspera"
54264116,133453,"Pachyseris rugosa","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","AGARICIIDAE","Pachyseris","rugosa",NA,NA,NA,"(Lamarck, 1801)","Vulnerable","A4cd",3.1,"Unknown","Global","Pachyseris rugosa"
54264713,133456,"Physogyra lichtensteini","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","EUPHYLLIDAE","Physogyra","lichtensteini",NA,NA,NA,"(Milne Edwards &amp; Haime, 1851)","Vulnerable","A4cd",3.1,"Unknown","Global","Physogyra lichtensteini"
54265370,133458,"Hydnophora microconos","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","MERULINIDAE","Hydnophora","microconos",NA,NA,NA,"(Lamarck, 1816)","Near Threatened","",3.1,"Unknown","Global","Hydnophora microconos"
54266093,133459,"Goniopora lobata","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PORITIDAE","Goniopora","lobata",NA,NA,NA,"Milne Edwards &amp; Haime, 1860","Near Threatened","",3.1,"Unknown","Global","Goniopora lobata"
54266755,133463,"Acropora aculeus","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","aculeus",NA,NA,NA,"(Dana 1846)","Vulnerable","A4ce",3.1,"Decreasing","Global","Acropora aculeus"
54267376,133468,"Platygyra daedalea","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Platygyra","daedalea",NA,NA,NA,"(Ellis &amp; Solander, 1786)","Least Concern","",3.1,"Decreasing","Global","Platygyra daedalea"
54268105,133470,"Micromussa amakusensis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","MUSSIDAE","Micromussa","amakusensis",NA,NA,NA,"(Veron, 1990)","Near Threatened","",3.1,"Unknown","Global","Micromussa amakusensis"
54268623,133473,"Scapophyllia cylindrica","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","MERULINIDAE","Scapophyllia","cylindrica",NA,NA,NA,"Milne Edwards &amp; Haime, 1848","Least Concern","",3.1,"Unknown","Global","Scapophyllia cylindrica"
54269135,133474,"Symphyllia agaricia","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","MUSSIDAE","Symphyllia","agaricia",NA,NA,NA,"Milne Edwards &amp; Haime, 1849","Least Concern","",3.1,"Unknown","Global","Lobophyllia agaricia"
54269781,133478,"Hydnophora exesa","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","MERULINIDAE","Hydnophora","exesa",NA,NA,NA,"(Pallas, 1766)","Near Threatened","",3.1,"Unknown","Global","Hydnophora exesa"
54270492,133482,"Alveopora spongiosa","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PORITIDAE","Alveopora","spongiosa",NA,NA,NA,"Dana, 1846","Near Threatened","",3.1,"Unknown","Global","Alveopora spongiosa"
54271187,133485,"Astreopora randalli","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Astreopora","randalli",NA,NA,NA,"Lamberts, 1980","Least Concern","",3.1,"Decreasing","Global","Astreopora randalli"
54271677,133486,"Porites horizontalata","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PORITIDAE","Porites","horizontalata",NA,NA,NA,"Hoffmeister, 1925","Vulnerable","A4cde",3.1,"Unknown","Global","Porites horizontalata"
54272181,133491,"Oulophyllia levis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Oulophyllia","levis",NA,NA,NA,"Nemenzo, 1959","Least Concern","",3.1,"Decreasing","Global","Oulophyllia levis"
54272623,133492,"Porites rus","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PORITIDAE","Porites","rus",NA,NA,NA,"Forskål, 1775","Least Concern","",3.1,"Unknown","Global","Porites rus"
54273347,133493,"Platygyra ryukyuensis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Platygyra","ryukyuensis",NA,NA,NA,"Yabe &amp; Sugiyama, 1936","Near Threatened","",3.1,"Decreasing","Global","Platygyra ryukyuensis"
54273884,133495,"Galaxea horrescens","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","OCULINIDAE","Galaxea","horrescens",NA,NA,NA,"(Dana, 1846)","Least Concern","",3.1,"Unknown","Global","Galaxea horrescens"
54274373,133496,"Porites cylindrica","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PORITIDAE","Porites","cylindrica",NA,NA,NA,"Dana, 1846","Near Threatened","",3.1,"Unknown","Global","Porites cylindrica"
54274989,133502,"Psammocora superficialis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","SIDERASTREIDAE","Psammocora","superficialis",NA,NA,NA,"Gardiner, 1898","Least Concern","",3.1,"Unknown","Global","Psammocora profundacella"
54275766,133503,"Fungia fungites","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FUNGIIDAE","Fungia","fungites",NA,NA,NA,"(Linneaus, 1758)","Near Threatened","",3.1,"Unknown","Global","Fungia fungites"
54276445,133516,"Favia truncatus","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Favia","truncatus",NA,NA,NA,"Veron, 2002","Least Concern","",3.1,"Decreasing","Global","Dipsastraea truncata"
54276986,133523,"Alveopora fenestrata","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PORITIDAE","Alveopora","fenestrata",NA,NA,NA,"Lamarck, 1816","Vulnerable","A4c",3.1,"Unknown","Global","Alveopora fenestrata"
54277592,133525,"Montipora monasteriata","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Montipora","monasteriata",NA,NA,NA,"(Forskäl, 1775)","Least Concern","",3.1,"Decreasing","Global","Montipora monasteriata"
54278291,133526,"Seriatopora aculeata","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","POCILLOPORIDAE","Seriatopora","aculeata",NA,NA,NA,"Quelch, 1886","Vulnerable","A4c",3.1,"Unknown","Global","Seriatopora aculeata"
54278678,133531,"Acropora palmerae","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","palmerae",NA,NA,NA,"Wells, 1954","Vulnerable","A4ce",3.1,"Decreasing","Global","Acropora palmerae"
54279224,133532,"Acropora verweyi","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","verweyi",NA,NA,NA,"Veron &amp; Wallace, 1984","Vulnerable","A4ce",3.1,"Decreasing","Global","Acropora verweyi"
54279805,133538,"Herpolitha limax","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FUNGIIDAE","Herpolitha","limax",NA,NA,NA,"Esper, 1797","Least Concern","",3.1,"Unknown","Global","Herpolitha limax"
54280477,133539,"Leptoseris incrustans","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","AGARICIIDAE","Leptoseris","incrustans",NA,NA,NA,"(Quelch, 1886)","Vulnerable","A4ce",3.1,"Unknown","Global","Leptoseris hawaiiensis"
54281094,133545,"Paraclavarina triangularis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","MERULINIDAE","Paraclavarina","triangularis",NA,NA,NA,"(Veron and Pichon 1980)","Near Threatened","",3.1,"Unknown","Global","Merulina triangularis"
54281547,133548,"Stylocoeniella armata","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ASTROCOENIIDAE","Stylocoeniella","armata",NA,NA,NA,"(Ehrenberg, 1834)","Least Concern","",3.1,"Unknown","Global","Stylocoeniella armata"
54282200,133551,"Lobophyllia corymbosa","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","MUSSIDAE","Lobophyllia","corymbosa",NA,NA,NA,"(Forskål, 1775)","Least Concern","",3.1,"Unknown","Global","Lobophyllia corymbosa"
54282868,133553,"Millepora dichotoma","ANIMALIA","CNIDARIA","MILLEPORINA","HYDROZOA","MILLEPORIDAE","Millepora","dichotoma",NA,NA,NA,"Forskål 1775","Least Concern","",3.1,"Stable","Global","Millepora dichotoma"
54283430,133557,"Acanthastrea brevis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","MUSSIDAE","Acanthastrea","brevis",NA,NA,NA,"Milne Edwards &amp; Haime, 1849","Vulnerable","A4ce",3.1,"Unknown","Global","Acanthastrea brevis"
54283966,133558,"Pavona cactus","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","AGARICIIDAE","Pavona","cactus",NA,NA,NA,"(Forskål, 1775)","Vulnerable","A4cd",3.1,"Unknown","Global","Pavona cactus"
54284676,133559,"Mycedium elephantotus","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PECTINIIDAE","Mycedium","elephantotus",NA,NA,NA,"(Pallas, 1766)","Least Concern","",3.1,"Unknown","Global","Mycedium elephantotus"
54285344,133560,"Goniastrea palauensis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Goniastrea","palauensis",NA,NA,NA,"(Yabe &amp; Sugiyama, 1936)","Near Threatened","",3.1,"Decreasing","Global","Coelastrea palauensis"
54285951,133566,"Scolymia australis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","MUSSIDAE","Scolymia","australis",NA,NA,NA,"(Milne Edwards &amp; Haime, 1849)","Least Concern","",3.1,"Unknown","Global","Homophyllia australis"
54286388,133567,"Alveopora viridis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PORITIDAE","Alveopora","viridis",NA,NA,NA,"Quoy &amp; Gaimard, 1833","Near Threatened","",3.1,"Unknown","Global","Alveopora viridis"
54286783,133569,"Favia favus","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Favia","favus",NA,NA,NA,"(Forskål, 1775)","Least Concern","",3.1,"Decreasing","Global","Dipsastraea favus"
54287517,133570,"Psammocora profundacella","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","SIDERASTREIDAE","Psammocora","profundacella",NA,NA,NA,"Gardiner 1898","Least Concern","",3.1,"Unknown","Global","Psammocora profundacella"
54288231,133576,"Acropora cerealis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","cerealis",NA,NA,NA,"(Dana, 1846)","Least Concern","",3.1,"Decreasing","Global","Acropora cerealis"
54288876,133581,"Pavona diffluens","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","AGARICIIDAE","Pavona","diffluens",NA,NA,NA,"(Lamarck, 1816)","Vulnerable","A4c",3.1,"Unknown","Global","Pavona diffluens"
54289278,133582,"Oxypora crassispinosa","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PECTINIIDAE","Oxypora","crassispinosa",NA,NA,NA,"Nemenzo, 1979","Least Concern","",3.1,"Unknown","Global","Oxypora crassispinosa"
54289781,133587,"Sandalolitha dentata","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FUNGIIDAE","Sandalolitha","dentata",NA,NA,NA,"Quelch, 1884","Least Concern","",3.1,"Unknown","Global","Sandalolitha dentata"
54290322,133588,"Euphyllia cristata","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","EUPHYLLIDAE","Euphyllia","cristata",NA,NA,NA,"Chevalier, 1971","Vulnerable","A4cd",3.1,"Stable","Global","Euphyllia cristata"
54290854,133593,"Favia stelligera","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Favia","stelligera",NA,NA,NA,"(Dana, 1846)","Near Threatened","",3.1,"Decreasing","Global","Goniastrea stelligera"
54291558,133601,"Favia helianthoides","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Favia","helianthoides",NA,NA,NA,"Wells, 1954","Near Threatened","",3.1,"Decreasing","Global","Dipsastraea helianthoides"
54292169,133607,"Goniopora minor","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PORITIDAE","Goniopora","minor",NA,NA,NA,"Crossland, 1952","Near Threatened","",3.1,"Unknown","Global","Goniopora pedunculata"
54292846,133613,"Porites solida","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PORITIDAE","Porites","solida",NA,NA,NA,"Forskål, 1775","Least Concern","",3.1,"Unknown","Global","Porites solida"
54293583,133616,"Favia matthaii","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Favia","matthaii",NA,NA,NA,"Vaughan, 1918","Near Threatened","",3.1,"Decreasing","Global","Dipsastraea matthaii"
54294296,133628,"Cyphastrea agassizi","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Cyphastrea","agassizi",NA,NA,NA,"(Vaughan, 1907)","Vulnerable","A4c",3.1,"Decreasing","Global","Cyphastrea agassizi"
54294757,133633,"Turbinaria mesenterina","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","DENDROPHYLLIIDAE","Turbinaria","mesenterina",NA,NA,NA,"(Lamarck, 1816)","Vulnerable","A4cd",3.1,"Unknown","Global","Turbinaria mesenterina"
54295467,133634,"Goniastrea retiformis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Goniastrea","retiformis",NA,NA,NA,"(Lamarck, 1816)","Least Concern","",3.1,"Decreasing","Global","Goniastrea retiformis"
54296140,133635,"Montipora venosa","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Montipora","venosa",NA,NA,NA,"(Ehrenberg, 1834)","Near Threatened","",3.1,"Decreasing","Global","Montipora venosa"
54296861,133636,"Leptoseris gardineri","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","AGARICIIDAE","Leptoseris","gardineri",NA,NA,NA,"Horst, 1921","Least Concern","",3.1,"Unknown","Global","Leptoseris gardineri"
54297382,133638,"Favia maritima","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Favia","maritima",NA,NA,NA,"(Nemenzo, 1971)","Near Threatened","",3.1,"Decreasing","Global","Dipsastraea maritima"
54297995,133640,"Porites monticulosa","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PORITIDAE","Porites","monticulosa",NA,NA,NA,"Dana, 1846","Least Concern","",3.1,"Unknown","Global","Porites monticulosa"
54298605,133641,"Goniopora djiboutiensis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","PORITIDAE","Goniopora","djiboutiensis",NA,NA,NA,"Vaughan, 1907","Least Concern","",3.1,"Unknown","Global","Goniopora djiboutiensis"
54299282,133644,"Acropora formosa","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","formosa",NA,NA,NA,"(Dana, 1846)","Near Threatened","",3.1,"Decreasing","Global","Acropora muricata"
54299989,133646,"Montipora verrucosa","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Montipora","verrucosa",NA,NA,NA,"(Lamarck, 1816)","Least Concern","",3.1,"Decreasing","Global","Montipora verrucosa"
54300728,133648,"Cyphastrea microphthalma","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Cyphastrea","microphthalma",NA,NA,NA,"(Lamarck, 1816)","Least Concern","",3.1,"Decreasing","Global","Cyphastrea microphthalma"
54301475,133649,"Acropora abrotanoides","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","abrotanoides",NA,NA,NA,"(Lamarck 1816)","Least Concern","",3.1,"Decreasing","Global","Acropora abrotanoides"
54302167,133652,"Leptastrea transversa","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FAVIIDAE","Leptastrea","transversa",NA,NA,NA,"Klunzinger, 1879","Least Concern","",3.1,"Decreasing","Global","Leptastrea transversa"
54302913,133658,"Acropora bifurcata","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","bifurcata",NA,NA,NA,"Nemenzo, 1971","Data Deficient","",3.1,"Decreasing","Global","Acropora hyacinthus"
54303355,133660,"Isopora cuneata","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Isopora","cuneata",NA,NA,NA,"(Dana, 1846)","Vulnerable","A4ce",3.1,"Decreasing","Global","Isopora cuneata"
54303932,133662,"Galaxea fascicularis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","OCULINIDAE","Galaxea","fascicularis",NA,NA,NA,"(Linnaeus, 1767)","Near Threatened","",3.1,"Unknown","Global","Galaxea fascicularis"
54304631,133666,"Acropora millepora","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Acropora","millepora",NA,NA,NA,"(Ehrenberg, 1834)","Near Threatened","",3.1,"Decreasing","Global","Acropora millepora"
54305216,133673,"Fungia paumotensis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","FUNGIIDAE","Fungia","paumotensis",NA,NA,NA,"Stutchbury, 1833","Least Concern","",3.1,"Unknown","Global","Pleuractis paumotensis"
54305840,133676,"Psammocora vaughani","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","SIDERASTREIDAE","Psammocora","vaughani",NA,NA,NA,"Yabe and Sugiyama 1936","Near Threatened","",3.1,"Unknown","Global","Psammocora nierstraszi"
54306217,133685,"Stylophora pistillata","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","POCILLOPORIDAE","Stylophora","pistillata",NA,NA,NA,"Esper, 1797","Near Threatened","",3.1,"Unknown","Global","Stylophora pistillata"
54306914,133697,"Turbinaria reniformis","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","DENDROPHYLLIIDAE","Turbinaria","reniformis",NA,NA,NA,"Bernard, 1896","Vulnerable","A4c",3.1,"Unknown","Global","Turbinaria reniformis"
54307611,133700,"Montipora hoffmeisteri","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","ACROPORIDAE","Montipora","hoffmeisteri",NA,NA,NA,"Wells, 1954","Least Concern","",3.1,"Decreasing","Global","Montipora hoffmeisteri"
54308197,133702,"Pavona duerdeni","ANIMALIA","CNIDARIA","SCLERACTINIA","ANTHOZOA","AGARICIIDAE","Pavona","duerdeni",NA,NA,NA,"Vaughan, 1907","Least Concern","",3.1,"Unknown","Global","Pavona duerdeni"
64372294,64372284,"Epizoanthus tergestinus","ANIMALIA","CNIDARIA","ZOANTHINARIA","ANTHOZOA","EPIZOANTHIDAE","Epizoanthus","tergestinus",NA,NA,NA,"Pax, 1937","Data Deficient","",3.1,"Unknown","Global, Europe & Mediterranean","Epizoanthus tergestinus"
64822273,50161085,"Epizoanthus frenzeli","ANIMALIA","CNIDARIA","ZOANTHINARIA","ANTHOZOA","EPIZOANTHIDAE","Epizoanthus","frenzeli",NA,NA,NA,"Pax, 1937","Data Deficient","",3.1,"Unknown","Global, Europe & Mediterranean","Epizoanthus frenzeli"
64822481,50161091,"Epizoanthus paguricola","ANIMALIA","CNIDARIA","ZOANTHINARIA","ANTHOZOA","EPIZOANTHIDAE","Epizoanthus","paguricola",NA,NA,NA,"Roule, 1900","Data Deficient","",3.1,"Unknown","Global, Europe & Mediterranean","Epizoanthus paguricola"
64823113,50161093,"Epizoanthus paxii","ANIMALIA","CNIDARIA","ZOANTHINARIA","ANTHOZOA","EPIZOANTHIDAE","Epizoanthus","paxii",NA,NA,NA,"Abel, 1955","Data Deficient","",3.1,"Unknown","Global, Europe & Mediterranean","Epizoanthus paxii"
64944067,50113293,"Condylactis aurantiaca","ANIMALIA","CNIDARIA","ACTINARIA","ANTHOZOA","ACTINIIDAE","Condylactis","aurantiaca",NA,NA,NA,"(Delle Chiaje, 1825)","Least Concern","",3.1,"Unknown","Global & Mediterranean","Condylactis aurantiaca"
65475420,65475413,"Epizoanthus univittatus","ANIMALIA","CNIDARIA","ZOANTHINARIA","ANTHOZOA","EPIZOANTHIDAE","Epizoanthus","univittatus",NA,NA,NA,"(Lorenz, 1860)","Data Deficient","",3.1,"Unknown","Global, Europe & Mediterranean","Epizoanthus univittatus"
65476104,65476067,"Epizoanthus vagus","ANIMALIA","CNIDARIA","ZOANTHINARIA","ANTHOZOA","EPIZOANTHIDAE","Epizoanthus","vagus",NA,NA,NA,"Herberts, 1972","Data Deficient","",3.1,"Unknown","Global, Europe & Mediterranean","Epizoanthus vagus"
